muni_join,uf_join,id_municipio,manual,atencao,existia_1991,existia_2000,existia_2010
boca da mata,AL,2701001,FALSE,FALSE,1,1,1
branquinha,AL,2701100,FALSE,FALSE,1,1,1
cacimbinhas,AL,2701209,FALSE,FALSE,1,1,1
cajueiro,AL,2701308,FALSE,FALSE,1,1,1
campestre,AL,2701357,FALSE,FALSE,0,1,1
campo alegre,AL,2701407,FALSE,FALSE,1,1,1
campo grande,AL,2701506,FALSE,FALSE,1,1,1
canapi,AL,2701605,FALSE,FALSE,1,1,1
capela,AL,2701704,FALSE,FALSE,1,1,1
carneiros,AL,2701803,FALSE,FALSE,1,1,1
cha preta,AL,2701902,FALSE,FALSE,1,1,1
coite do noia,AL,2702009,FALSE,FALSE,1,1,1
colonia leopoldina,AL,2702108,FALSE,FALSE,1,1,1
coqueiro seco,AL,2702207,FALSE,FALSE,1,1,1
coruripe,AL,2702306,FALSE,FALSE,1,1,1
craibas,AL,2702355,FALSE,FALSE,1,1,1
delmiro gouveia,AL,2702405,FALSE,FALSE,1,1,1
dois riachos,AL,2702504,FALSE,FALSE,1,1,1
estrela de alagoas,AL,2702553,FALSE,FALSE,0,1,1
feira grande,AL,2702603,FALSE,FALSE,1,1,1
feliz deserto,AL,2702702,FALSE,FALSE,1,1,1
flexeiras,AL,2702801,FALSE,FALSE,1,1,1
girau do ponciano,AL,2702900,FALSE,FALSE,1,1,1
ibateguara,AL,2703007,FALSE,FALSE,1,1,1
igaci,AL,2703106,FALSE,FALSE,1,1,1
igreja nova,AL,2703205,FALSE,FALSE,1,1,1
inhapi,AL,2703304,FALSE,FALSE,1,1,1
jacare dos homens,AL,2703403,FALSE,FALSE,1,1,1
jacuipe,AL,2703502,FALSE,FALSE,1,1,1
japaratinga,AL,2703601,FALSE,FALSE,1,1,1
jaramataia,AL,2703700,FALSE,FALSE,1,1,1
jequia da praia,AL,2703759,FALSE,FALSE,0,0,1
joaquim gomes,AL,2703809,FALSE,FALSE,1,1,1
jundia,AL,2703908,FALSE,FALSE,1,1,1
junqueiro,AL,2704005,FALSE,FALSE,1,1,1
lagoa da canoa,AL,2704104,FALSE,FALSE,1,1,1
limoeiro de anadia,AL,2704203,FALSE,FALSE,1,1,1
maceio,AL,2704302,FALSE,FALSE,1,1,1
major isidoro,AL,2704401,FALSE,FALSE,1,1,1
maragogi,AL,2704500,FALSE,FALSE,1,1,1
maravilha,AL,2704609,FALSE,FALSE,1,1,1
marechal deodoro,AL,2704708,FALSE,FALSE,1,1,1
maribondo,AL,2704807,FALSE,FALSE,1,1,1
mar vermelho,AL,2704906,FALSE,FALSE,1,1,1
mata grande,AL,2705002,FALSE,FALSE,1,1,1
matriz de camaragibe,AL,2705101,FALSE,FALSE,1,1,1
messias,AL,2705200,FALSE,FALSE,1,1,1
minador do negrao,AL,2705309,FALSE,FALSE,1,1,1
monteiropolis,AL,2705408,FALSE,FALSE,1,1,1
murici,AL,2705507,FALSE,FALSE,1,1,1
novo lino,AL,2705606,FALSE,FALSE,1,1,1
olho dagua das flores,AL,2705705,FALSE,FALSE,1,1,1
olho dagua do casado,AL,2705804,FALSE,FALSE,1,1,1
olho dagua grande,AL,2705903,FALSE,FALSE,1,1,1
olivenca,AL,2706000,FALSE,FALSE,1,1,1
ouro branco,AL,2706109,FALSE,FALSE,1,1,1
palestina,AL,2706208,FALSE,FALSE,1,1,1
palmeira dos indios,AL,2706307,FALSE,FALSE,1,1,1
pao de acucar,AL,2706406,FALSE,FALSE,1,1,1
pariconha,AL,2706422,FALSE,FALSE,0,1,1
paripueira,AL,2706448,FALSE,FALSE,0,1,1
passo de camaragibe,AL,2706505,FALSE,FALSE,1,1,1
paulo jacinto,AL,2706604,FALSE,FALSE,1,1,1
penedo,AL,2706703,FALSE,FALSE,1,1,1
piacabucu,AL,2706802,FALSE,FALSE,1,1,1
pilar,AL,2706901,FALSE,FALSE,1,1,1
pindoba,AL,2707008,FALSE,FALSE,1,1,1
piranhas,AL,2707107,FALSE,FALSE,1,1,1
poco das trincheiras,AL,2707206,FALSE,FALSE,1,1,1
porto calvo,AL,2707305,FALSE,FALSE,1,1,1
porto de pedras,AL,2707404,FALSE,FALSE,1,1,1
porto real do colegio,AL,2707503,FALSE,FALSE,1,1,1
quebrangulo,AL,2707602,FALSE,FALSE,1,1,1
rio largo,AL,2707701,FALSE,FALSE,1,1,1
roteiro,AL,2707800,FALSE,FALSE,1,1,1
santa luzia do norte,AL,2707909,FALSE,FALSE,1,1,1
santana do ipanema,AL,2708006,FALSE,FALSE,1,1,1
santana do mundau,AL,2708105,FALSE,FALSE,1,1,1
sao bras,AL,2708204,FALSE,FALSE,1,1,1
sao jose da laje,AL,2708303,FALSE,FALSE,1,1,1
sao jose da tapera,AL,2708402,FALSE,FALSE,1,1,1
sao luis do quitunde,AL,2708501,FALSE,FALSE,1,1,1
sao miguel dos campos,AL,2708600,FALSE,FALSE,1,1,1
sao miguel dos milagres,AL,2708709,FALSE,FALSE,1,1,1
sao sebastiao,AL,2708808,FALSE,FALSE,1,1,1
satuba,AL,2708907,FALSE,FALSE,1,1,1
senador rui palmeira,AL,2708956,FALSE,FALSE,1,1,1
tanque darca,AL,2709004,FALSE,FALSE,1,1,1
taquarana,AL,2709103,FALSE,FALSE,1,1,1
teotonio vilela,AL,2709152,FALSE,FALSE,1,1,1
traipu,AL,2709202,FALSE,FALSE,1,1,1
uniao dos palmares,AL,2709301,FALSE,FALSE,1,1,1
vicosa,AL,2709400,FALSE,FALSE,1,1,1
amparo do sao francisco,SE,2800100,FALSE,FALSE,1,1,1
aquidaba,SE,2800209,FALSE,FALSE,1,1,1
aracaju,SE,2800308,FALSE,FALSE,1,1,1
araua,SE,2800407,FALSE,FALSE,1,1,1
areia branca,SE,2800506,FALSE,FALSE,1,1,1
barra dos coqueiros,SE,2800605,FALSE,FALSE,1,1,1
boquim,SE,2800670,FALSE,FALSE,1,1,1
brejo grande,SE,2800704,FALSE,FALSE,1,1,1
campo do brito,SE,2801009,FALSE,FALSE,1,1,1
canhoba,SE,2801108,FALSE,FALSE,1,1,1
caninde de sao francisco,SE,2801207,FALSE,FALSE,1,1,1
capela,SE,2801306,FALSE,FALSE,1,1,1
carira,SE,2801405,FALSE,FALSE,1,1,1
carmopolis,SE,2801504,FALSE,FALSE,1,1,1
cedro de sao joao,SE,2801603,FALSE,FALSE,1,1,1
cristinapolis,SE,2801702,FALSE,FALSE,1,1,1
cumbe,SE,2801900,FALSE,FALSE,1,1,1
divina pastora,SE,2802007,FALSE,FALSE,1,1,1
estancia,SE,2802106,FALSE,FALSE,1,1,1
feira nova,SE,2802205,FALSE,FALSE,1,1,1
frei paulo,SE,2802304,FALSE,FALSE,1,1,1
gararu,SE,2802403,FALSE,FALSE,1,1,1
general maynard,SE,2802502,FALSE,FALSE,1,1,1
gracho cardoso,SE,2802601,FALSE,FALSE,1,1,1
ilha das flores,SE,2802700,FALSE,FALSE,1,1,1
indiaroba,SE,2802809,FALSE,FALSE,1,1,1
itabaiana,SE,2802908,FALSE,FALSE,1,1,1
itabaianinha,SE,2803005,FALSE,FALSE,1,1,1
itabi,SE,2803104,FALSE,FALSE,1,1,1
itaporanga dajuda,SE,2803203,FALSE,FALSE,1,1,1
japaratuba,SE,2803302,FALSE,FALSE,1,1,1
japoata,SE,2803401,FALSE,FALSE,1,1,1
lagarto,SE,2803500,FALSE,FALSE,1,1,1
laranjeiras,SE,2803609,FALSE,FALSE,1,1,1
macambira,SE,2803708,FALSE,FALSE,1,1,1
malhada dos bois,SE,2803807,FALSE,FALSE,1,1,1
malhador,SE,2803906,FALSE,FALSE,1,1,1
maruim,SE,2804003,FALSE,FALSE,1,1,1
moita bonita,SE,2804102,FALSE,FALSE,1,1,1
monte alegre de sergipe,SE,2804201,FALSE,FALSE,1,1,1
muribeca,SE,2804300,FALSE,FALSE,1,1,1
neopolis,SE,2804409,FALSE,FALSE,1,1,1
nossa senhora aparecida,SE,2804458,FALSE,FALSE,1,1,1
nossa senhora da gloria,SE,2804508,FALSE,FALSE,1,1,1
nossa senhora das dores,SE,2804607,FALSE,FALSE,1,1,1
nossa senhora de lourdes,SE,2804706,FALSE,FALSE,1,1,1
nossa senhora do socorro,SE,2804805,FALSE,FALSE,1,1,1
pacatuba,SE,2804904,FALSE,FALSE,1,1,1
pedra mole,SE,2805000,FALSE,FALSE,1,1,1
pedrinhas,SE,2805109,FALSE,FALSE,1,1,1
pinhao,SE,2805208,FALSE,FALSE,1,1,1
pirambu,SE,2805307,FALSE,FALSE,1,1,1
poco redondo,SE,2805406,FALSE,FALSE,1,1,1
poco verde,SE,2805505,FALSE,FALSE,1,1,1
porto da folha,SE,2805604,FALSE,FALSE,1,1,1
propria,SE,2805703,FALSE,FALSE,1,1,1
riachao do dantas,SE,2805802,FALSE,FALSE,1,1,1
riachuelo,SE,2805901,FALSE,FALSE,1,1,1
ribeiropolis,SE,2806008,FALSE,FALSE,1,1,1
rosario do catete,SE,2806107,FALSE,FALSE,1,1,1
salgado,SE,2806206,FALSE,FALSE,1,1,1
santa luzia do itanhy,SE,2806305,FALSE,FALSE,1,1,1
santana do sao francisco,SE,2806404,FALSE,FALSE,0,1,1
santa rosa de lima,SE,2806503,FALSE,FALSE,1,1,1
santo amaro das brotas,SE,2806602,FALSE,FALSE,1,1,1
sao cristovao,SE,2806701,FALSE,FALSE,1,1,1
sao domingos,SE,2806800,FALSE,FALSE,1,1,1
sao francisco,SE,2806909,FALSE,FALSE,1,1,1
sao miguel do aleixo,SE,2807006,FALSE,FALSE,1,1,1
simao dias,SE,2807105,FALSE,FALSE,1,1,1
siriri,SE,2807204,FALSE,FALSE,1,1,1
telha,SE,2807303,FALSE,FALSE,1,1,1
tobias barreto,SE,2807402,FALSE,FALSE,1,1,1
tomar do geru,SE,2807501,FALSE,FALSE,1,1,1
umbauba,SE,2807600,FALSE,FALSE,1,1,1
abaira,BA,2900108,FALSE,FALSE,1,1,1
abare,BA,2900207,FALSE,FALSE,1,1,1
acajutiba,BA,2900306,FALSE,FALSE,1,1,1
adustina,BA,2900355,FALSE,FALSE,1,1,1
agua fria,BA,2900405,FALSE,FALSE,1,1,1
erico cardoso,BA,2900504,FALSE,FALSE,1,1,1
aiquara,BA,2900603,FALSE,FALSE,1,1,1
alagoinhas,BA,2900702,FALSE,FALSE,1,1,1
alcobaca,BA,2900801,FALSE,FALSE,1,1,1
almadina,BA,2900900,FALSE,FALSE,1,1,1
amargosa,BA,2901007,FALSE,FALSE,1,1,1
amelia rodrigues,BA,2901106,FALSE,FALSE,1,1,1
america dourada,BA,2901155,FALSE,FALSE,1,1,1
anage,BA,2901205,FALSE,FALSE,1,1,1
andarai,BA,2901304,FALSE,FALSE,1,1,1
andorinha,BA,2901353,FALSE,FALSE,1,1,1
angical,BA,2901403,FALSE,FALSE,1,1,1
anguera,BA,2901502,FALSE,FALSE,1,1,1
antas,BA,2901601,FALSE,FALSE,1,1,1
antonio cardoso,BA,2901700,FALSE,FALSE,1,1,1
antonio goncalves,BA,2901809,FALSE,FALSE,1,1,1
apora,BA,2901908,FALSE,FALSE,1,1,1
apuarema,BA,2901957,FALSE,FALSE,1,1,1
aracatu,BA,2902005,FALSE,FALSE,1,1,1
aracas,BA,2902054,FALSE,FALSE,1,1,1
araci,BA,2902104,FALSE,FALSE,1,1,1
aramari,BA,2902203,FALSE,FALSE,1,1,1
arataca,BA,2902252,FALSE,FALSE,1,1,1
aratuipe,BA,2902302,FALSE,FALSE,1,1,1
aurelino leal,BA,2902401,FALSE,FALSE,1,1,1
baianopolis,BA,2902500,FALSE,FALSE,1,1,1
baixa grande,BA,2902609,FALSE,FALSE,1,1,1
banzae,BA,2902658,FALSE,FALSE,1,1,1
barra,BA,2902708,FALSE,FALSE,1,1,1
barra da estiva,BA,2902807,FALSE,FALSE,1,1,1
barra do choca,BA,2902906,FALSE,FALSE,1,1,1
barra do mendes,BA,2903003,FALSE,FALSE,1,1,1
barra do rocha,BA,2903102,FALSE,FALSE,1,1,1
barreiras,BA,2903201,FALSE,FALSE,1,1,1
barro alto,BA,2903235,FALSE,FALSE,1,1,1
barrocas,BA,2903276,FALSE,FALSE,0,0,1
barro preto,BA,2903300,FALSE,FALSE,1,1,1
belmonte,BA,2903409,FALSE,FALSE,1,1,1
belo campo,BA,2903508,FALSE,FALSE,1,1,1
biritinga,BA,2903607,FALSE,FALSE,1,1,1
boa nova,BA,2903706,FALSE,FALSE,1,1,1
boa vista do tupim,BA,2903805,FALSE,FALSE,1,1,1
bom jesus da lapa,BA,2903904,FALSE,FALSE,1,1,1
bom jesus da serra,BA,2903953,FALSE,FALSE,1,1,1
boninal,BA,2904001,FALSE,FALSE,1,1,1
bonito,BA,2904050,FALSE,FALSE,1,1,1
boquira,BA,2904100,FALSE,FALSE,1,1,1
botupora,BA,2904209,FALSE,FALSE,1,1,1
brejoes,BA,2904308,FALSE,FALSE,1,1,1
brejolandia,BA,2904407,FALSE,FALSE,1,1,1
brotas de macaubas,BA,2904506,FALSE,FALSE,1,1,1
brumado,BA,2904605,FALSE,FALSE,1,1,1
buerarema,BA,2904704,FALSE,FALSE,1,1,1
buritirama,BA,2904753,FALSE,FALSE,1,1,1
caatiba,BA,2904803,FALSE,FALSE,1,1,1
cabaceiras do paraguacu,BA,2904852,FALSE,FALSE,1,1,1
cachoeira,BA,2904902,FALSE,FALSE,1,1,1
cacule,BA,2905008,FALSE,FALSE,1,1,1
caem,BA,2905107,FALSE,FALSE,1,1,1
caetanos,BA,2905156,FALSE,FALSE,1,1,1
caetite,BA,2905206,FALSE,FALSE,1,1,1
cafarnaum,BA,2905305,FALSE,FALSE,1,1,1
cairu,BA,2905404,FALSE,FALSE,1,1,1
caldeirao grande,BA,2905503,FALSE,FALSE,1,1,1
camacan,BA,2905602,FALSE,FALSE,1,1,1
camacari,BA,2905701,FALSE,FALSE,1,1,1
camamu,BA,2905800,FALSE,FALSE,1,1,1
campo alegre de lourdes,BA,2905909,FALSE,FALSE,1,1,1
campo formoso,BA,2906006,FALSE,FALSE,1,1,1
canapolis,BA,2906105,FALSE,FALSE,1,1,1
canarana,BA,2906204,FALSE,FALSE,1,1,1
canavieiras,BA,2906303,FALSE,FALSE,1,1,1
candeal,BA,2906402,FALSE,FALSE,1,1,1
candeias,BA,2906501,FALSE,FALSE,1,1,1
candiba,BA,2906600,FALSE,FALSE,1,1,1
candido sales,BA,2906709,FALSE,FALSE,1,1,1
cansancao,BA,2906808,FALSE,FALSE,1,1,1
canudos,BA,2906824,FALSE,FALSE,1,1,1
capela do alto alegre,BA,2906857,FALSE,FALSE,1,1,1
capim grosso,BA,2906873,FALSE,FALSE,1,1,1
caraibas,BA,2906899,FALSE,FALSE,1,1,1
caravelas,BA,2906907,FALSE,FALSE,1,1,1
cardeal da silva,BA,2907004,FALSE,FALSE,1,1,1
carinhanha,BA,2907103,FALSE,FALSE,1,1,1
casa nova,BA,2907202,FALSE,FALSE,1,1,1
castro alves,BA,2907301,FALSE,FALSE,1,1,1
catolandia,BA,2907400,FALSE,FALSE,1,1,1
catu,BA,2907509,FALSE,FALSE,1,1,1
caturama,BA,2907558,FALSE,FALSE,1,1,1
central,BA,2907608,FALSE,FALSE,1,1,1
chorrocho,BA,2907707,FALSE,FALSE,1,1,1
cicero dantas,BA,2907806,FALSE,FALSE,1,1,1
cipo,BA,2907905,FALSE,FALSE,1,1,1
coaraci,BA,2908002,FALSE,FALSE,1,1,1
cocos,BA,2908101,FALSE,FALSE,1,1,1
conceicao da feira,BA,2908200,FALSE,FALSE,1,1,1
conceicao do almeida,BA,2908309,FALSE,FALSE,1,1,1
conceicao do coite,BA,2908408,FALSE,FALSE,1,1,1
conceicao do jacuipe,BA,2908507,FALSE,FALSE,1,1,1
conde,BA,2908606,FALSE,FALSE,1,1,1
condeuba,BA,2908705,FALSE,FALSE,1,1,1
contendas do sincora,BA,2908804,FALSE,FALSE,1,1,1
coracao de maria,BA,2908903,FALSE,FALSE,1,1,1
cordeiros,BA,2909000,FALSE,FALSE,1,1,1
coribe,BA,2909109,FALSE,FALSE,1,1,1
coronel joao sa,BA,2909208,FALSE,FALSE,1,1,1
correntina,BA,2909307,FALSE,FALSE,1,1,1
cotegipe,BA,2909406,FALSE,FALSE,1,1,1
cravolandia,BA,2909505,FALSE,FALSE,1,1,1
crisopolis,BA,2909604,FALSE,FALSE,1,1,1
cristopolis,BA,2909703,FALSE,FALSE,1,1,1
cruz das almas,BA,2909802,FALSE,FALSE,1,1,1
curaca,BA,2909901,FALSE,FALSE,1,1,1
dario meira,BA,2910008,FALSE,FALSE,1,1,1
dias davila,BA,2910057,FALSE,FALSE,1,1,1
dom basilio,BA,2910107,FALSE,FALSE,1,1,1
dom macedo costa,BA,2910206,FALSE,FALSE,1,1,1
elisio medrado,BA,2910305,FALSE,FALSE,1,1,1
encruzilhada,BA,2910404,FALSE,FALSE,1,1,1
entre rios,BA,2910503,FALSE,FALSE,1,1,1
esplanada,BA,2910602,FALSE,FALSE,1,1,1
euclides da cunha,BA,2910701,FALSE,FALSE,1,1,1
eunapolis,BA,2910727,FALSE,FALSE,1,1,1
fatima,BA,2910750,FALSE,FALSE,1,1,1
feira da mata,BA,2910776,FALSE,FALSE,1,1,1
feira de santana,BA,2910800,FALSE,FALSE,1,1,1
filadelfia,BA,2910859,FALSE,FALSE,1,1,1
firmino alves,BA,2910909,FALSE,FALSE,1,1,1
floresta azul,BA,2911006,FALSE,FALSE,1,1,1
formosa do rio preto,BA,2911105,FALSE,FALSE,1,1,1
gandu,BA,2911204,FALSE,FALSE,1,1,1
gaviao,BA,2911253,FALSE,FALSE,1,1,1
gentio do ouro,BA,2911303,FALSE,FALSE,1,1,1
gloria,BA,2911402,FALSE,FALSE,1,1,1
gongogi,BA,2911501,FALSE,FALSE,1,1,1
governador mangabeira,BA,2911600,FALSE,FALSE,1,1,1
guajeru,BA,2911659,FALSE,FALSE,1,1,1
guanambi,BA,2911709,FALSE,FALSE,1,1,1
guaratinga,BA,2911808,FALSE,FALSE,1,1,1
heliopolis,BA,2911857,FALSE,FALSE,1,1,1
iacu,BA,2911907,FALSE,FALSE,1,1,1
ibiassuce,BA,2912004,FALSE,FALSE,1,1,1
ibicarai,BA,2912103,FALSE,FALSE,1,1,1
ibicoara,BA,2912202,FALSE,FALSE,1,1,1
ibicui,BA,2912301,FALSE,FALSE,1,1,1
ibipeba,BA,2912400,FALSE,FALSE,1,1,1
ibipitanga,BA,2912509,FALSE,FALSE,1,1,1
ibiquera,BA,2912608,FALSE,FALSE,1,1,1
ibirapitanga,BA,2912707,FALSE,FALSE,1,1,1
ibirapua,BA,2912806,FALSE,FALSE,1,1,1
ibirataia,BA,2912905,FALSE,FALSE,1,1,1
ibitiara,BA,2913002,FALSE,FALSE,1,1,1
ibitita,BA,2913101,FALSE,FALSE,1,1,1
ibotirama,BA,2913200,FALSE,FALSE,1,1,1
ichu,BA,2913309,FALSE,FALSE,1,1,1
igapora,BA,2913408,FALSE,FALSE,1,1,1
igrapiuna,BA,2913457,FALSE,FALSE,1,1,1
iguai,BA,2913507,FALSE,FALSE,1,1,1
ilheus,BA,2913606,FALSE,FALSE,1,1,1
inhambupe,BA,2913705,FALSE,FALSE,1,1,1
ipecaeta,BA,2913804,FALSE,FALSE,1,1,1
ipiau,BA,2913903,FALSE,FALSE,1,1,1
ipira,BA,2914000,FALSE,FALSE,1,1,1
ipupiara,BA,2914109,FALSE,FALSE,1,1,1
irajuba,BA,2914208,FALSE,FALSE,1,1,1
iramaia,BA,2914307,FALSE,FALSE,1,1,1
iraquara,BA,2914406,FALSE,FALSE,1,1,1
irara,BA,2914505,FALSE,FALSE,1,1,1
irece,BA,2914604,FALSE,FALSE,1,1,1
itabela,BA,2914653,FALSE,FALSE,1,1,1
itaberaba,BA,2914703,FALSE,FALSE,1,1,1
itabuna,BA,2914802,FALSE,FALSE,1,1,1
itacare,BA,2914901,FALSE,FALSE,1,1,1
itaete,BA,2915007,FALSE,FALSE,1,1,1
itagi,BA,2915106,FALSE,FALSE,1,1,1
itagiba,BA,2915205,FALSE,FALSE,1,1,1
itagimirim,BA,2915304,FALSE,FALSE,1,1,1
itaguacu da bahia,BA,2915353,FALSE,FALSE,1,1,1
itaju do colonia,BA,2915403,FALSE,FALSE,1,1,1
itajuipe,BA,2915502,FALSE,FALSE,1,1,1
itamaraju,BA,2915601,FALSE,FALSE,1,1,1
itamari,BA,2915700,FALSE,FALSE,1,1,1
itambe,BA,2915809,FALSE,FALSE,1,1,1
itanagra,BA,2915908,FALSE,FALSE,1,1,1
itanhem,BA,2916005,FALSE,FALSE,1,1,1
itaparica,BA,2916104,FALSE,FALSE,1,1,1
itape,BA,2916203,FALSE,FALSE,1,1,1
itapebi,BA,2916302,FALSE,FALSE,1,1,1
itapetinga,BA,2916401,FALSE,FALSE,1,1,1
itapicuru,BA,2916500,FALSE,FALSE,1,1,1
itapitanga,BA,2916609,FALSE,FALSE,1,1,1
itaquara,BA,2916708,FALSE,FALSE,1,1,1
itarantim,BA,2916807,FALSE,FALSE,1,1,1
itatim,BA,2916856,FALSE,FALSE,1,1,1
itirucu,BA,2916906,FALSE,FALSE,1,1,1
itiuba,BA,2917003,FALSE,FALSE,1,1,1
itororo,BA,2917102,FALSE,FALSE,1,1,1
ituacu,BA,2917201,FALSE,FALSE,1,1,1
itubera,BA,2917300,FALSE,FALSE,1,1,1
iuiu,BA,2917334,FALSE,FALSE,1,1,1
jaborandi,BA,2917359,FALSE,FALSE,1,1,1
jacaraci,BA,2917409,FALSE,FALSE,1,1,1
jacobina,BA,2917508,FALSE,FALSE,1,1,1
jaguaquara,BA,2917607,FALSE,FALSE,1,1,1
jaguarari,BA,2917706,FALSE,FALSE,1,1,1
jaguaripe,BA,2917805,FALSE,FALSE,1,1,1
jandaira,BA,2917904,FALSE,FALSE,1,1,1
jequie,BA,2918001,FALSE,FALSE,1,1,1
jeremoabo,BA,2918100,FALSE,FALSE,1,1,1
jiquirica,BA,2918209,FALSE,FALSE,1,1,1
jitauna,BA,2918308,FALSE,FALSE,1,1,1
joao dourado,BA,2918357,FALSE,FALSE,1,1,1
juazeiro,BA,2918407,FALSE,FALSE,1,1,1
jucurucu,BA,2918456,FALSE,FALSE,1,1,1
jussara,BA,2918506,FALSE,FALSE,1,1,1
jussari,BA,2918555,FALSE,FALSE,1,1,1
jussiape,BA,2918605,FALSE,FALSE,1,1,1
lafaiete coutinho,BA,2918704,FALSE,FALSE,1,1,1
lagoa real,BA,2918753,FALSE,FALSE,1,1,1
laje,BA,2918803,FALSE,FALSE,1,1,1
lajedao,BA,2918902,FALSE,FALSE,1,1,1
lajedinho,BA,2919009,FALSE,FALSE,1,1,1
lajedo do tabocal,BA,2919058,FALSE,FALSE,1,1,1
lamarao,BA,2919108,FALSE,FALSE,1,1,1
lapao,BA,2919157,FALSE,FALSE,1,1,1
lauro de freitas,BA,2919207,FALSE,FALSE,1,1,1
lencois,BA,2919306,FALSE,FALSE,1,1,1
licinio de almeida,BA,2919405,FALSE,FALSE,1,1,1
livramento de nossa senhora,BA,2919504,FALSE,FALSE,1,1,1
luis eduardo magalhaes,BA,2919553,FALSE,FALSE,0,0,1
macajuba,BA,2919603,FALSE,FALSE,1,1,1
macarani,BA,2919702,FALSE,FALSE,1,1,1
macaubas,BA,2919801,FALSE,FALSE,1,1,1
macurure,BA,2919900,FALSE,FALSE,1,1,1
madre de deus,BA,2919926,FALSE,FALSE,1,1,1
maetinga,BA,2919959,FALSE,FALSE,1,1,1
maiquinique,BA,2920007,FALSE,FALSE,1,1,1
mairi,BA,2920106,FALSE,FALSE,1,1,1
malhada,BA,2920205,FALSE,FALSE,1,1,1
malhada de pedras,BA,2920304,FALSE,FALSE,1,1,1
manoel vitorino,BA,2920403,FALSE,FALSE,1,1,1
mansidao,BA,2920452,FALSE,FALSE,1,1,1
maracas,BA,2920502,FALSE,FALSE,1,1,1
maragogipe,BA,2920601,FALSE,FALSE,1,1,1
marau,BA,2920700,FALSE,FALSE,1,1,1
marcionilio souza,BA,2920809,FALSE,FALSE,1,1,1
mascote,BA,2920908,FALSE,FALSE,1,1,1
mata de sao joao,BA,2921005,FALSE,FALSE,1,1,1
matina,BA,2921054,FALSE,FALSE,1,1,1
medeiros neto,BA,2921104,FALSE,FALSE,1,1,1
miguel calmon,BA,2921203,FALSE,FALSE,1,1,1
milagres,BA,2921302,FALSE,FALSE,1,1,1
mirangaba,BA,2921401,FALSE,FALSE,1,1,1
mirante,BA,2921450,FALSE,FALSE,1,1,1
monte santo,BA,2921500,FALSE,FALSE,1,1,1
morpara,BA,2921609,FALSE,FALSE,1,1,1
morro do chapeu,BA,2921708,FALSE,FALSE,1,1,1
mortugaba,BA,2921807,FALSE,FALSE,1,1,1
mucuge,BA,2921906,FALSE,FALSE,1,1,1
mucuri,BA,2922003,FALSE,FALSE,1,1,1
mulungu do morro,BA,2922052,FALSE,FALSE,1,1,1
mundo novo,BA,2922102,FALSE,FALSE,1,1,1
muniz ferreira,BA,2922201,FALSE,FALSE,1,1,1
muquem do sao francisco,BA,2922250,FALSE,FALSE,1,1,1
muritiba,BA,2922300,FALSE,FALSE,1,1,1
mutuipe,BA,2922409,FALSE,FALSE,1,1,1
nazare,BA,2922508,FALSE,FALSE,1,1,1
nilo pecanha,BA,2922607,FALSE,FALSE,1,1,1
nordestina,BA,2922656,FALSE,FALSE,1,1,1
nova canaa,BA,2922706,FALSE,FALSE,1,1,1
nova fatima,BA,2922730,FALSE,FALSE,1,1,1
nova ibia,BA,2922755,FALSE,FALSE,1,1,1
nova itarana,BA,2922805,FALSE,FALSE,1,1,1
nova redencao,BA,2922854,FALSE,FALSE,1,1,1
nova soure,BA,2922904,FALSE,FALSE,1,1,1
nova vicosa,BA,2923001,FALSE,FALSE,1,1,1
novo horizonte,BA,2923035,FALSE,FALSE,1,1,1
novo triunfo,BA,2923050,FALSE,FALSE,1,1,1
olindina,BA,2923100,FALSE,FALSE,1,1,1
oliveira dos brejinhos,BA,2923209,FALSE,FALSE,1,1,1
ouricangas,BA,2923308,FALSE,FALSE,1,1,1
ourolandia,BA,2923357,FALSE,FALSE,1,1,1
palmas de monte alto,BA,2923407,FALSE,FALSE,1,1,1
palmeiras,BA,2923506,FALSE,FALSE,1,1,1
paramirim,BA,2923605,FALSE,FALSE,1,1,1
paratinga,BA,2923704,FALSE,FALSE,1,1,1
paripiranga,BA,2923803,FALSE,FALSE,1,1,1
pau brasil,BA,2923902,FALSE,FALSE,1,1,1
paulo afonso,BA,2924009,FALSE,FALSE,1,1,1
pe de serra,BA,2924058,FALSE,FALSE,1,1,1
pedrao,BA,2924108,FALSE,FALSE,1,1,1
pedro alexandre,BA,2924207,FALSE,FALSE,1,1,1
piata,BA,2924306,FALSE,FALSE,1,1,1
pilao arcado,BA,2924405,FALSE,FALSE,1,1,1
pindai,BA,2924504,FALSE,FALSE,1,1,1
pindobacu,BA,2924603,FALSE,FALSE,1,1,1
pintadas,BA,2924652,FALSE,FALSE,1,1,1
pirai do norte,BA,2924678,FALSE,FALSE,1,1,1
piripa,BA,2924702,FALSE,FALSE,1,1,1
piritiba,BA,2924801,FALSE,FALSE,1,1,1
planaltino,BA,2924900,FALSE,FALSE,1,1,1
planalto,BA,2925006,FALSE,FALSE,1,1,1
pocoes,BA,2925105,FALSE,FALSE,1,1,1
pojuca,BA,2925204,FALSE,FALSE,1,1,1
ponto novo,BA,2925253,FALSE,FALSE,1,1,1
porto seguro,BA,2925303,FALSE,FALSE,1,1,1
potiragua,BA,2925402,FALSE,FALSE,1,1,1
prado,BA,2925501,FALSE,FALSE,1,1,1
presidente dutra,BA,2925600,FALSE,FALSE,1,1,1
